UTC Timestamp,Account Type,Device Type,Game Type,Match ID,Match Start Timestamp,Match End Timestamp,Map,Team,Match Outcome,Operator,Operator Skin,Execution,Skill,Score,Shots,Hits,Assists,Longest Streak,Kills,Deaths,Headshots,Executions,Suicides,Damage Done,Damage Taken,Armor Collected,Armor Equipped,Armor Destroyed,Ground Vehicles Used,Air Vehicles Used,Percentage Of Time Moving,Total XP,Score XP,Challenge XP,Match XP,Medal XP,Bonus XP,Misc XP,Accolade XP,Weapon XP,Operator XP,Clan XP,Battle Pass XP,Rank at Start,Rank at End,XP at Start,XP at End,Score at Start,Score at End,Prestige at Start,Prestige at End,Lifetime Wall Bangs,Lifetime Games Played,Lifetime Time Played,Lifetime Wins,Lifetime Losses,Lifetime Kills,Lifetime Deaths,Lifetime Hits,Lifetime Misses,Lifetime Near Misses,
2024-10-29 0:54,Battle.NET,pc,Domination,1.715E+17,2024-10-29 0:54,2024-10-29 1:02,Stakeout,allies,loss,NAZIR,Renegade,Hook & Slash,118,3725,258,29,1,3,25,40,6,0,2,662,902,0,0,0,0,0,97.04%,5783,5783,0,0,0,0,0,0,2600,5783,5783,5783,0,42,0,683327,0,228485,0,0,29,72,35590,31,39,1556,1926,3408,8558,8657,
2024-10-29 0:47,Battle.NET,pc,Kill Order,1.25521E+19,2024-10-29 0:47,2024-10-29 0:52,Gala,axis,loss,STONE,Faceless,Hook & Slash,91,2945,183,40,0,9,28,20,7,0,0,920,462,0,0,3,0,0,98.48%,5147,5147,0,0,0,0,0,0,2725,5147,5147,5147,0,42,0,673844,0,224760,0,0,26,71,35203,31,38,1531,1886,3380,8332,8503,
2024-10-29 0:35,Battle.NET,pc,Domination,1.07701E+19,2024-10-29 0:35,2024-10-29 0:45,Payback,allies,win,NAZIR,Renegade,Hook & Slash,74,4485,351,96,4,5,28,22,7,0,0,3179,2734,0,0,0,0,0,97.52%,8603,8528,0,0,75,0,0,0,3300,8603,8603,8603,42,42,659044,667647,221615,221815,0,0,23,70,34995,31,37,1503,1866,3342,8191,8366,
2024-10-28 7:50,Battle.NET,pc,Kill Order,1.63099E+19,2024-10-28 7:50,2024-10-28 7:53,Stakeout,allies,loss,NAZIR,Renegade,Hook & Slash,84,1965,154,45,6,2,9,13,1,0,0,1742,1513,0,0,3,0,0,97.12%,2782,2782,0,0,0,0,0,0,1500,2782,2782,2782,0,42,0,658794,0,217330,0,0,23,69,34409,30,37,1475,1844,3248,7947,8142,
2024-10-28 7:43,Battle.NET,pc,Team Deathmatch,4.52404E+18,2024-10-28 7:43,2024-10-28 7:48,Gala,axis,win,STONE,Faceless,Hook & Slash,86,1410,240,45,0,3,14,18,6,0,0,1732,2370,0,0,0,0,0,93.75%,3089,3089,0,0,0,0,0,0,1400,3089,3089,3089,41,41,649273,652362,215265,215365,0,0,23,68,34261,30,36,1466,1831,3204,7836,8035,
2024-10-28 7:36,Battle.NET,pc,Team Deathmatch,8.71439E+18,2024-10-28 7:36,2024-10-28 7:41,Pit,allies,win,NAZIR,Renegade,Hook & Slash,109,2100,212,57,7,4,14,23,1,0,0,1923,2595,0,0,0,0,0,98.17%,4124,4124,0,0,0,0,0,0,2100,4124,4124,4124,0,41,0,649023,0,213955,0,0,22,67,34026,29,36,1452,1813,3152,7656,7847,
2024-10-28 7:29,Battle.NET,pc,Domination,5.54105E+18,2024-10-28 7:29,2024-10-28 7:35,Warhead,axis,loss,STONE,Faceless,Hook & Slash,113,3650,283,74,7,5,22,25,3,0,0,2668,3243,0,0,0,0,0,100.00%,5547,5547,0,0,0,0,0,0,2900,5547,5547,5547,0,41,0,644649,0,211855,0,0,22,66,33797,28,36,1438,1790,3095,7508,7707,
2024-10-28 7:22,Battle.NET,pc,Team Deathmatch,8.86539E+18,2024-10-28 7:22,2024-10-28 7:28,Warhead,axis,loss,STONE,Faceless,Hook & Slash,96,2980,352,65,10,3,19,17,8,0,0,2453,2333,0,0,0,0,0,98.04%,4439,4389,0,0,50,0,0,0,2900,4439,4439,4439,0,41,0,638002,0,208205,0,0,22,65,33514,28,35,1416,1765,3016,7311,7492,
2024-10-28 7:17,Battle.NET,pc,Kill Order,1.30469E+19,2024-10-28 7:17,2024-10-28 7:21,Stakeout,axis,win,STONE,Faceless,Hook & Slash,81,1500,96,26,5,3,7,6,0,0,0,1049,938,0,0,3,0,0,94.49%,2417,2367,0,0,50,0,0,0,1100,2417,2417,2417,41,41,631146,633563,204695,205225,0,0,21,64,33248,28,34,1397,1748,2944,7046,7236,
2024-10-28 7:09,Battle.NET,pc,Domination,1.11356E+19,2024-10-28 7:09,2024-10-28 7:14,Stakeout,axis,loss,STONE,Faceless,Hook & Slash,65,4850,308,103,11,8,29,27,7,0,0,3479,3169,0,0,0,0,0,90.46%,5465,5415,0,0,50,0,0,0,4000,5465,5465,5465,0,40,0,616146,0,203725,0,0,21,63,33143,27,34,1390,1744,2915,6967,7168,
2024-10-28 7:03,Battle.NET,pc,Kill Order,1.66095E+19,2024-10-28 7:03,2024-10-28 7:07,Warhead,axis,loss,STONE,Faceless,Hook & Slash,86,1395,190,54,3,3,10,17,1,0,0,1984,1827,0,0,3,0,0,97.06%,2666,2666,0,0,0,0,0,0,1300,2666,2666,2666,0,40,0,610581,0,198875,0,0,21,62,32827,27,33,1361,1717,2817,6779,6954,
2024-10-28 6:59,Battle.NET,pc,Kill Confirmed,5.62745E+18,2024-10-28 6:59,2024-10-28 7:01,Stakeout,axis,loss,STONE,Faceless,Hook & Slash,86,350,8,4,0,1,2,8,0,0,0,250,800,0,0,0,0,0,98.59%,330,330,0,0,0,0,0,0,180,297,297,330,40,40,607618,607915,197480,197480,0,0,21,61,32648,27,32,1351,1700,2765,6642,6817,
2024-10-28 6:53,Battle.NET,pc,Team Deathmatch,1.47466E+19,2024-10-28 6:53,2024-10-28 6:58,Stakeout,allies,win,NAZIR,Renegade,Hook & Slash,95,1805,96,34,5,4,13,19,2,0,0,1732,2099,0,0,0,0,0,97.22%,3788,3713,0,0,75,0,0,0,1800,3788,3788,3788,0,40,0,606318,0,197130,0,0,21,60,32572,27,31,1349,1692,2761,6638,6815,
2024-10-28 6:46,Battle.NET,pc,Domination,4.55733E+18,2024-10-28 6:46,2024-10-28 6:51,Stakeout,axis,win,STONE,Faceless,Hook & Slash,83,3225,137,42,6,6,19,17,4,0,0,2251,2086,0,0,0,0,0,95.79%,5380,5180,0,0,200,0,0,0,2525,5380,5380,5380,0,40,0,595480,0,195325,0,0,21,59,32348,26,31,1336,1673,2729,6573,6751,
2024-10-28 6:34,Battle.NET,pc,Hardpoint,7.8655E+17,2024-10-28 6:34,2024-10-28 6:42,Skyline,allies,loss,NAZIR,Renegade,Hook & Slash,86,2300,223,79,2,6,12,24,2,0,0,1477,2789,0,0,0,0,0,89.57%,5352,5277,0,0,75,0,0,0,2050,5352,5352,5352,39,39,582498,587850,191875,192100,0,0,21,58,32075,25,31,1317,1656,2687,6482,6667,
2024-10-28 6:17,Battle.NET,pc,Domination,8.96333E+18,2024-10-28 6:17,2024-10-28 6:28,Payback,axis,win,GREY,Frayed,Hook & Slash,84,4935,478,150,2,4,26,28,6,0,0,3461,3960,0,0,0,0,0,99.29%,8898,8898,0,0,0,0,0,0,3575,8898,8898,8898,39,39,570200,579098,189800,189800,0,0,21,57,31685,25,30,1305,1632,2641,6313,6537,
2024-10-28 6:02,Battle.NET,pc,Hardpoint,1.61223E+19,2024-10-28 6:02,2024-10-28 6:15,Babylon,allies,win,MAYA,Vengeance,Hook & Slash,78,5235,678,137,11,7,30,38,5,0,0,4545,4638,0,0,0,0,0,96.49%,10505,10505,0,0,0,0,0,0,4175,10505,10505,10505,38,39,559195,569700,184865,184865,0,0,20,56,31099,24,30,1279,1604,2542,5959,6278,
2024-10-28 5:48,Battle.NET,pc,Hardpoint,4.58929E+16,2024-10-28 5:48,2024-10-28 6:01,Payback,axis,win,GREY,Frayed,Hook & Slash,68,4745,336,99,0,4,43,45,9,0,0,4553,4817,0,0,0,0,0,96.96%,10759,10759,0,0,0,0,0,0,4200,10759,10759,10759,0,38,0,551345,0,179630,0,0,19,55,30390,23,30,1249,1566,2408,5447,5797,
2024-10-28 5:33,Battle.NET,pc,Hardpoint,3.73636E+18,2024-10-28 5:33,2024-10-28 5:45,Derelict,axis,loss,GREY,Frayed,Hook & Slash,77,3435,141,45,1,3,25,40,4,0,0,2479,4255,0,0,0,0,0,99.54%,8367,8367,0,0,0,0,0,0,3125,8367,8367,8367,37,37,529969,538336,174785,174885,0,0,18,54,29674,22,30,1206,1521,2309,5230,5523,
2024-10-28 5:25,Battle.NET,pc,Hardpoint,8.66967E+18,2024-10-28 5:25,2024-10-28 5:31,Subsonic,axis,loss,GREY,Frayed,Hook & Slash,84,2100,79,21,1,3,17,26,4,0,0,1826,2711,0,0,0,0,0,94.37%,4791,4791,0,0,0,0,0,0,1975,4791,4791,4791,37,37,522828,527619,171450,171450,0,0,17,53,29000,22,29,1181,1481,2278,5138,5437,
2024-10-28 5:06,Battle.NET,pc,Hardpoint,1.49869E+19,2024-10-28 5:06,2024-10-28 5:21,Payback,allies,win,MAYA,Vengeance,Hook & Slash,96,5135,167,45,0,5,42,48,6,0,0,3561,5418,0,0,0,0,0,94.76%,12562,12462,0,0,100,0,0,0,4200,12562,12562,12562,36,37,506616,519178,169350,169350,0,0,17,52,28633,22,29,1164,1455,2257,5088,5378,
2024-10-28 5:03,Battle.NET,pc,Domination,1.02649E+19,2024-10-28 5:03,2024-10-28 5:05,Vorkuta,axis,loss,GREY,Frayed,Hook & Slash,96,525,4,2,0,2,3,3,1,0,0,273,301,0,0,0,0,0,100.00%,450,450,0,0,0,0,0,0,300,450,450,450,0,36,0,506616,0,164215,0,0,14,51,27801,21,29,1122,1407,2213,4991,5251,
2024-10-28 4:51,Battle.NET,pc,Domination,5.54856E+18,2024-10-28 4:51,2024-10-28 5:01,Babylon,axis,win,GREY,Frayed,Hook & Slash,72,5140,152,50,5,9,40,29,12,0,0,4330,3925,0,0,0,0,0,93.33%,10004,10004,0,0,0,0,0,0,4500,10004,10004,10004,36,36,489462,499466,163565,163690,0,0,14,50,27703,21,28,1119,1404,2210,4991,5248,
2024-10-28 4:35,Battle.NET,pc,Hardpoint,1.32924E+19,2024-10-28 4:35,2024-10-28 4:49,Subsonic,axis,loss,GREY,Frayed,Hook & Slash,56,5060,145,51,4,10,36,38,10,0,0,3906,5010,0,0,0,0,0,98.79%,10632,10482,0,0,150,0,0,0,4150,10632,10632,10632,35,35,471930,482562,158550,158550,0,0,13,49,27157,20,28,1079,1375,2160,4900,5113,
2024-10-28 4:20,Battle.NET,pc,Domination,9.56651E+17,2024-10-28 4:20,2024-10-28 4:31,Babylon,allies,win,MAYA,Vengeance,Hook & Slash,36,3585,83,36,1,8,27,22,5,0,0,3129,2917,0,0,0,0,0,93.22%,8531,8506,0,0,25,0,0,0,2875,8531,8531,8531,35,35,462249,470780,153275,153490,0,0,13,48,26386,20,27,1043,1337,2115,4804,4993,
2024-10-28 4:10,Battle.NET,pc,Hardpoint,6.45654E+18,2024-10-28 4:10,2024-10-28 4:19,Babylon,allies,loss,MAYA,Vengeance,Hook & Slash,28,2580,82,30,0,3,19,47,9,0,0,2300,4937,0,0,0,0,0,90.81%,5803,5753,0,0,50,0,0,0,2275,5803,5803,5803,0,34,0,458399,0,149905,0,0,13,47,25835,19,27,1016,1315,2080,4757,4922,
2024-10-27 8:44,Battle.NET,pc,Hardpoint,1.56243E+19,2024-10-27 8:44,2024-10-27 8:52,Vorkuta,allies,loss,MAYA,Vengeance,Hook & Slash,33,1795,64,20,0,4,12,21,3,0,0,1165,2640,0,0,0,0,0,96.25%,4741,4741,0,0,0,0,0,0,1475,4741,4741,4741,0,34,0,442396,0,147325,0,0,13,46,25351,19,26,997,1268,2057,4701,4852,
2024-10-27 8:31,Battle.NET,pc,Domination,1.04334E+19,2024-10-27 8:31,2024-10-27 8:42,Skyline,allies,loss,MAYA,Vengeance,Hook & Slash,48,2980,78,28,2,7,22,35,7,0,0,2407,4238,0,0,0,0,0,98.42%,6745,6645,0,0,100,0,0,0,2525,6745,6745,6745,0,33,0,434305,0,145530,0,0,13,45,24935,19,25,985,1247,2043,4661,4813,
2024-10-27 8:17,Battle.NET,pc,Hardpoint,4.56066E+18,2024-10-27 8:17,2024-10-27 8:27,Subsonic,axis,win,GREY,Frayed,Hook & Slash,52,2765,73,30,3,3,24,35,4,0,0,2864,3877,0,0,0,0,0,98.38%,7582,7582,0,0,0,0,0,0,2700,7582,7582,7582,0,33,0,427210,0,142550,0,0,13,44,24344,19,24,963,1212,2017,4614,4749,
2024-10-27 8:04,Battle.NET,pc,Domination,8.35527E+18,2024-10-27 8:04,2024-10-27 8:15,Vorkuta,axis,loss,GREY,Frayed,Hook & Slash,60,1975,47,23,1,3,18,27,4,0,0,2182,2859,0,0,0,0,0,96.89%,5960,5960,0,0,0,0,0,0,1900,5960,5960,5960,32,33,413318,419278,139785,139785,0,0,13,43,23769,18,24,939,1177,1986,4574,4687,
2024-10-27 7:47,Battle.NET,pc,Hardpoint,1.34713E+19,2024-10-27 7:47,2024-10-27 7:59,Babylon,allies,loss,MAYA,Vengeance,Hook & Slash,74,2380,107,19,3,2,18,48,3,0,0,1597,5756,0,0,0,0,0,97.62%,6679,6604,0,0,75,0,0,0,2100,6679,6679,6679,0,32,0,411318,0,137810,0,0,13,42,23168,18,23,921,1150,1963,4553,4644,
2024-10-27 7:32,Battle.NET,pc,Hardpoint,1.29943E+19,2024-10-27 7:32,2024-10-27 7:44,Derelict,axis,loss,GREY,Frayed,Hook & Slash,66,2925,87,30,1,5,24,31,7,0,0,2825,4210,0,0,0,0,0,94.75%,7094,7069,0,0,25,0,0,0,2400,7094,7094,7094,0,32,0,402139,0,135430,0,0,13,41,22514,18,22,903,1102,1944,4489,4572,
2024-10-27 7:18,Battle.NET,pc,Domination,1.794E+19,2024-10-27 7:18,2024-10-27 7:30,Payback,allies,loss,MAYA,Vengeance,Hook & Slash,103,3210,76,25,2,4,17,34,2,0,0,1653,4147,0,0,0,0,0,78.15%,7056,6981,0,0,75,0,0,0,2075,7056,7056,7056,31,32,385689,392745,132480,132505,0,0,13,40,21862,18,21,879,1071,1915,4444,4509,
2024-10-27 7:11,Battle.NET,pc,Hardpoint,1.49453E+18,2024-10-27 7:11,2024-10-27 7:16,Protocol,allies,loss,MAYA,Vengeance,Hook & Slash,103,575,26,8,0,2,5,13,0,0,1,497,1233,0,0,0,0,0,97.92%,700,700,0,0,0,0,0,0,525,700,700,700,31,31,383989,384689,129295,129295,0,0,13,39,21212,18,20,862,1037,1896,4393,4456,
2024-10-27 6:58,Battle.NET,pc,Domination,9.69502E+18,2024-10-27 6:58,2024-10-27 7:10,Rewind,allies,loss,MAYA,Vengeance,Hook & Slash,98,3430,121,35,0,6,21,27,4,0,0,2006,3422,0,0,0,0,0,97.46%,7876,7776,0,0,100,0,0,0,2375,7876,7876,7876,0,31,0,382689,0,128720,0,0,13,38,20962,18,19,857,1024,1888,4377,4436,
2024-10-27 6:46,Battle.NET,pc,Hardpoint,3.22619E+16,2024-10-27 6:46,2024-10-27 6:56,Subsonic,allies,loss,MAYA,Vengeance,Hook & Slash,91,2930,90,23,2,4,20,25,8,0,0,2228,3191,0,0,0,0,0,94.97%,6354,6354,0,0,0,0,0,0,2000,6354,6354,6354,0,31,0,371513,0,125290,0,0,12,37,20307,18,18,836,997,1860,4310,4371,
2024-10-27 6:24,Battle.NET,pc,Domination,1.09785E+19,2024-10-27 6:24,2024-10-27 6:33,SCUD,axis,loss,GREY,Frayed,Hook & Slash,111,2310,153,50,1,3,14,28,5,0,0,1733,3607,0,0,0,0,0,97.80%,2275,2250,0,0,25,0,0,0,1700,2275,2275,2275,30,30,362584,364859,122360,122360,0,0,11,36,19749,18,17,816,972,1837,4268,4315,
2024-10-27 6:12,Battle.NET,pc,Domination,1.95972E+18,2024-10-27 6:12,2024-10-27 6:22,Payback,axis,win,GREY,Frayed,Hook & Slash,119,3445,119,31,1,5,22,28,8,0,0,2451,3392,0,0,0,0,0,96.54%,6842,6817,0,0,25,0,0,0,2300,6842,6842,6842,30,30,352242,359084,120050,120050,0,0,11,35,19231,18,16,802,944,1813,4158,4220,
2024-10-27 6:00,Battle.NET,pc,Domination,4.05721E+18,2024-10-27 6:00,2024-10-27 6:11,Babylon,allies,win,MAYA,Vengeance,Hook & Slash,124,4330,155,45,4,3,28,37,7,0,0,3094,4260,0,0,0,0,0,98.13%,8503,8503,0,0,0,0,0,0,3325,8503,8503,8503,0,30,0,351292,0,116605,0,0,11,34,18720,17,16,780,916,1782,4102,4149,
2024-10-27 5:50,Battle.NET,pc,Domination,1.08186E+19,2024-10-27 5:50,2024-10-27 5:57,Vault,axis,loss,GREY,Frayed,Hook & Slash,110,2500,68,27,0,3,18,16,7,0,0,1939,1801,0,0,0,0,0,89.92%,4638,4638,0,0,0,0,0,0,1900,4638,4638,4638,29,29,337351,341989,112275,112275,0,0,11,33,18164,16,16,752,879,1744,4028,4055,
2024-10-27 5:38,Battle.NET,pc,Domination,1.08316E+19,2024-10-27 5:38,2024-10-27 5:48,Protocol,allies,win,MAYA,Vengeance,Hook & Slash,106,2290,95,22,1,4,18,16,9,0,0,1904,2222,0,0,0,0,0,98.85%,6128,6078,0,0,50,0,0,0,1825,6128,6128,6128,29,29,330523,336651,109775,109775,0,0,11,32,17782,16,15,734,863,1723,3996,4012,
2024-10-27 5:36,Battle.NET,pc,Domination,1.70059E+19,2024-10-27 5:36,2024-10-27 5:37,Vorkuta,allies,loss,MAYA,Vengeance,Hook & Slash,106,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,66.67%,0,0,0,0,0,0,0,0,0,0,0,0,29,29,330523,330523,107485,107485,0,0,11,31,17241,15,15,716,847,1702,3940,3943,
2024-10-27 3:49,Battle.NET,pc,Hardpoint,1.75357E+19,2024-10-27 3:49,2024-10-27 4:01,Babylon,allies,loss,MAYA,Vengeance,Hook & Slash,111,4380,194,59,5,4,28,45,9,0,0,3294,5265,0,0,0,0,0,97.96%,8482,8407,0,0,75,0,0,0,3475,8482,8482,8482,0,28,0,327023,0,107485,0,0,11,30,17211,15,15,716,847,1702,3940,3941,
2024-10-27 3:44,Battle.NET,pc,Domination,2.82496E+18,2024-10-27 3:44,2024-10-27 3:45,Red Card,axis,loss,GREY,Frayed,Hook & Slash,111,125,5,1,0,1,1,2,0,0,0,79,287,0,0,0,0,0,100.00%,200,200,0,0,0,0,0,0,100,200,200,200,0,28,0,318541,0,103105,0,0,11,29,16549,15,14,688,802,1662,3851,3851,
2024-10-27 3:30,Battle.NET,pc,Hardpoint,8.65699E+18,2024-10-27 3:30,2024-10-27 3:43,Derelict,axis,win,GREY,Frayed,Hook & Slash,107,5895,184,55,5,4,36,37,7,0,0,4099,4248,0,0,0,0,0,96.49%,12003,11953,0,0,50,0,0,0,4075,12003,12003,12003,0,28,0,314741,0,102980,0,0,11,28,16511,15,13,687,800,1661,3848,3848,
2024-10-27 3:15,Battle.NET,pc,Domination,1.6843E+19,2024-10-27 3:15,2024-10-27 3:28,Babylon,axis,win,GREY,Frayed,Hook & Slash,92,8055,191,69,5,5,51,47,4,0,0,5422,5294,0,0,0,0,0,99.07%,14623,14573,0,0,50,0,0,0,5675,14623,14623,14623,0,27,0,290788,0,97085,0,0,11,27,15802,14,13,651,763,1618,3784,3772,
2024-10-27 3:03,Battle.NET,pc,Hardpoint,1.14519E+19,2024-10-27 3:03,2024-10-27 3:14,Subsonic,allies,loss,MAYA,Vengeance,Hook & Slash,110,3050,98,30,2,9,23,34,3,0,0,2468,3950,0,0,0,0,0,99.45%,7053,6978,0,0,75,0,0,0,2500,7053,7053,7053,0,26,0,275965,0,89030,0,0,11,26,15132,13,13,600,716,1557,3699,3651,
2024-10-27 2:01,Battle.NET,pc,Hardpoint,1.52382E+19,2024-10-27 2:01,2024-10-27 2:12,SCUD,axis,loss,GREY,Frayed,Hook & Slash,92,3305,112,39,2,3,27,23,8,0,0,2496,2806,0,0,0,0,0,100.00%,7438,7263,0,0,175,0,0,0,3075,7438,7438,7438,0,25,0,266862,0,85980,0,0,10,25,14568,13,12,577,682,1527,3656,3587,
2024-10-27 1:46,Battle.NET,pc,Hardpoint,1.40597E+18,2024-10-27 1:46,2024-10-27 2:00,Babylon,axis,win,GREY,Frayed,Hook & Slash,98,5295,198,52,9,3,27,43,7,0,1,3192,5331,0,0,0,0,0,97.20%,11159,11034,0,0,125,0,0,0,3925,11159,11159,11159,24,24,243265,254424,82400,82675,0,0,9,24,13982,13,11,550,659,1495,3610,3531,
2024-10-27 1:32,Battle.NET,pc,Hardpoint,3.97663E+18,2024-10-27 1:32,2024-10-27 1:44,Vault,axis,win,GREY,Frayed,Hook & Slash,88,3460,156,49,7,5,23,29,7,0,0,2687,3800,0,0,0,0,0,98.43%,8627,8477,0,0,150,0,0,0,3000,8627,8627,8627,23,24,231888,240515,77365,77380,0,0,9,23,13203,12,11,523,616,1453,3532,3445,
2024-10-27 1:20,Battle.NET,pc,Domination,2.20795E+18,2024-10-27 1:20,2024-10-27 1:30,Skyline,allies,loss,MAYA,Vengeance,Hook & Slash,104,3150,192,72,2,7,19,37,2,0,0,2045,4452,0,0,0,0,0,98.18%,7175,7000,0,0,175,0,0,0,2325,7175,7175,7175,0,23,0,231538,0,73920,0,0,8,22,12544,11,11,500,587,1407,3474,3367,
2024-10-27 1:03,Battle.NET,pc,Hardpoint,2.36401E+18,2024-10-27 1:03,2024-10-27 1:17,Payback,allies,win,MAYA,Vengeance,Hook & Slash,107,5285,235,64,6,4,27,37,6,0,1,2728,4411,0,0,0,0,0,91.57%,11261,11061,0,0,200,0,0,0,3125,11261,11261,11261,0,22,0,220363,0,70770,0,0,7,21,11973,11,10,481,550,1366,3335,3267,
2024-10-27 0:46,Battle.NET,pc,Domination,1.73128E+19,2024-10-27 0:46,2024-10-27 0:48,Subsonic,axis,loss,GREY,Frayed,Hook & Slash,107,580,58,20,0,3,5,4,1,0,0,649,491,0,0,0,0,0,98.77%,775,725,0,0,50,0,0,0,500,775,775,775,0,22,0,209102,0,65485,0,0,6,20,11186,10,10,454,513,1302,3231,3120,
2024-10-27 0:34,Battle.NET,pc,Hardpoint,5.78552E+18,2024-10-27 0:34,2024-10-27 0:43,Protocol,axis,win,GREY,Frayed,Hook & Slash,115,2360,153,40,3,4,12,18,4,0,0,1556,2285,0,0,0,0,0,95.81%,6009,5759,0,0,250,0,0,0,1500,6009,6009,6009,21,22,200318,206327,64355,64905,0,0,6,19,11100,10,9,449,509,1282,3195,3073,
2024-10-27 0:17,Battle.NET,pc,Hardpoint,4.4519E+18,2024-10-27 0:17,2024-10-27 0:32,Babylon,axis,win,GREY,Frayed,Hook & Slash,115,5070,224,72,3,6,39,42,9,1,0,4230,5180,0,0,0,0,0,97.89%,12249,11949,0,0,300,0,0,0,4300,12249,12249,12249,20,21,183769,196018,62545,62545,0,0,6,18,10630,9,9,437,491,1242,3088,2960,
2024-10-27 0:02,Battle.NET,pc,Hardpoint,8.5741E+18,2024-10-27 0:02,2024-10-27 0:15,Vault,axis,loss,GREY,Frayed,Hook & Slash,130,3240,105,32,2,4,24,34,3,0,0,2099,4138,0,0,0,0,0,97.51%,8296,8271,0,0,25,0,0,0,2525,8296,8296,8296,19,20,173773,182069,57460,57475,0,0,6,17,9793,8,9,398,449,1173,2969,2816,
2024-10-26 23:35,Battle.NET,pc,Hardpoint,1.17284E+19,2024-10-26 23:35,2024-10-26 23:46,Vorkuta,axis,loss,GREY,Frayed,Hook & Slash,131,3155,93,28,0,3,24,30,5,0,0,2318,3740,0,0,0,0,0,98.75%,7284,7259,0,0,25,0,0,0,2425,7284,7284,7284,19,19,165189,172473,54235,54235,0,0,6,16,9043,8,8,374,415,1143,2917,2749,
2024-10-26 23:21,Battle.NET,pc,Domination,1.13397E+19,2024-10-26 23:21,2024-10-26 23:33,SCUD,allies,loss,MAYA,Vengeance,Hook & Slash,121,3620,119,45,1,5,32,31,5,0,0,3183,3816,0,0,0,0,0,95.47%,8441,8266,0,0,175,0,0,0,3200,8441,8441,8441,18,18,152948,161389,51080,51080,0,0,6,15,8459,8,7,350,385,1116,2877,2691,
2024-10-26 21:33,Battle.NET,pc,Hardpoint,5.32706E+18,2024-10-26 21:33,2024-10-26 21:40,Derelict,allies,loss,MAYA,Vengeance,Hook & Slash,138,1600,50,24,0,3,11,23,2,0,0,1245,2697,0,0,0,0,0,92.69%,4409,4409,0,0,0,0,0,0,1350,4409,4409,4409,0,17,0,149998,0,47460,0,0,6,14,7814,8,6,318,354,1071,2828,2603,
2024-10-26 21:19,Battle.NET,pc,Domination,4.78182E+18,2024-10-26 21:19,2024-10-26 21:31,SCUD,axis,win,GREY,Frayed,Hook & Slash,161,1605,77,16,2,4,11,27,4,0,0,1305,3388,0,0,0,0,0,93.38%,6427,6302,0,0,125,0,0,0,1200,6427,6427,6427,0,17,0,144489,0,45860,0,0,6,13,7415,8,5,307,331,1057,2798,2579,
2024-10-26 21:08,Battle.NET,pc,Hardpoint,1.338E+19,2024-10-26 21:08,2024-10-26 21:18,Rewind,axis,loss,GREY,Frayed,Hook & Slash,161,3635,128,48,1,3,24,28,6,0,0,2388,3262,0,0,0,0,0,98.08%,7522,7447,0,0,75,0,0,0,2525,7522,7522,7522,16,17,130040,137562,44255,44255,0,0,6,12,6789,7,5,296,304,1041,2753,2541,
2024-10-26 20:54,Battle.NET,pc,Domination,1.92772E+18,2024-10-26 20:54,2024-10-26 21:06,Payback,axis,win,GREY,Frayed,Hook & Slash,195,4310,90,29,2,3,25,35,4,0,0,2636,4288,0,0,0,0,0,97.50%,8806,8656,0,0,150,0,0,0,2700,8806,8806,8806,0,16,0,127490,0,40620,0,0,5,11,6245,7,4,272,276,997,2677,2440,
2024-10-26 20:40,Battle.NET,pc,Hardpoint,3.2141E+18,2024-10-26 20:40,2024-10-26 20:52,Babylon,axis,win,GREY,Frayed,Hook & Slash,157,5735,114,50,3,8,51,36,8,0,1,5157,4298,0,0,0,0,0,99.39%,12398,12148,0,0,250,0,0,0,5225,12398,12398,12398,13,14,97186,109584,36085,36310,0,0,2,10,5580,6,4,247,241,968,2638,2382,
2024-10-26 20:26,Battle.NET,pc,Hardpoint,1.28505E+19,2024-10-26 20:26,2024-10-26 20:38,SCUD,axis,win,GREY,Frayed,Hook & Slash,181,2915,76,27,3,3,20,27,5,0,0,2191,3241,0,0,0,0,0,98.02%,8254,8229,0,0,25,0,0,0,2300,8254,8254,8254,12,13,88632,96886,30575,30575,0,0,2,9,4889,5,4,196,205,911,2585,2281,
2024-10-26 20:12,Battle.NET,pc,Domination,3.73755E+18,2024-10-26 20:12,2024-10-26 20:23,Skyline,allies,win,MAYA,Vengeance,Hook & Slash,169,4305,543,159,6,4,29,22,4,0,0,3070,2530,0,0,0,0,0,99.81%,8236,8186,0,0,50,0,0,0,3575,8236,8236,8236,11,12,78496,86732,27360,27660,0,0,2,8,4206,4,4,176,178,884,2550,2221,
2024-10-26 19:57,Battle.NET,pc,Hardpoint,1.57258E+19,2024-10-26 19:57,2024-10-26 20:11,Subsonic,axis,win,GREY,Frayed,Hook & Slash,107,7680,1012,272,17,7,47,25,9,0,1,5805,3538,0,0,0,0,0,98.76%,13441,13366,0,0,75,0,0,0,6125,13441,13441,13441,0,11,0,75396,0,23355,0,0,1,7,3670,3,4,147,156,736,2162,1880,
